fetched_utc,route_id,direction,length_m,travel_s,freeflow_s,delay_s
2026-07-24T04:07:14Z,konstantinoup,ab,2628,316,291,0
2026-07-24T04:07:14Z,konstantinoup,ba,2629,386,313,0
2026-07-24T04:07:14Z,stavrou,ab,2187,245,208,0
2026-07-24T04:07:14Z,stavrou,ba,2245,263,206,0
2026-07-24T04:07:14Z,makedonitissas,ab,2904,494,408,0
2026-07-24T04:07:14Z,makedonitissas,ba,2705,355,290,0
2026-07-24T04:07:14Z,armenias,ab,1079,167,119,0
2026-07-24T04:07:14Z,armenias,ba,1079,197,132,0
2026-07-24T04:07:14Z,arch_kyprianou,ab,1701,258,215,0
2026-07-24T04:07:14Z,arch_kyprianou,ba,1726,461,202,0
2026-07-24T04:07:14Z,a1_motorway,ab,10597,356,349,0
2026-07-24T04:07:14Z,a1_motorway,ba,14048,592,558,0
2026-07-24T04:07:14Z,makariou_lakat,ab,5849,622,516,0
2026-07-24T04:07:14Z,makariou_lakat,ba,6316,736,613,0
2026-07-24T04:07:14Z,griva_digeni,ab,4212,493,441,0
2026-07-24T04:07:14Z,griva_digeni,ba,5350,977,681,0
2026-07-24T04:07:14Z,aglantzias,ab,1775,282,177,0
2026-07-24T04:07:14Z,aglantzias,ba,3098,506,372,0
2026-07-24T04:07:14Z,kranidioti,ab,1458,116,105,0
2026-07-24T04:07:14Z,kranidioti,ba,1652,140,117,0
2026-07-24T04:07:14Z,perimetrikos,ab,2510,296,229,0
2026-07-24T04:07:14Z,perimetrikos,ba,2094,178,164,0
2026-07-24T04:07:14Z,hatziiosif,ab,2049,289,195,0
2026-07-24T04:07:14Z,hatziiosif,ba,2045,349,202,0
2026-07-24T04:07:14Z,perikleous,ab,2238,381,232,0
2026-07-24T04:07:14Z,perikleous,ba,2649,361,273,0
2026-07-24T04:07:14Z,avraamidi,ab,1264,201,140,0
2026-07-24T04:07:14Z,avraamidi,ba,1266,176,150,0
2026-07-24T04:07:14Z,athinon,ab,1573,234,204,0
2026-07-24T04:07:14Z,athinon,ba,1040,234,134,0
2026-07-24T04:07:14Z,tasou_markou,ab,544,92,70,0
2026-07-24T04:07:14Z,tasou_markou,ba,492,56,55,0
2026-07-24T04:07:14Z,peiraios,ab,590,125,71,0
2026-07-24T04:07:14Z,peiraios,ba,590,85,64,0
2026-07-24T04:17:38Z,strovolou,ab,5693,1003,553,0
2026-07-24T04:17:38Z,strovolou,ba,4712,494,404,0
2026-07-24T04:17:38Z,tseriou,ab,2555,317,225,0
2026-07-24T04:17:38Z,tseriou,ba,3739,510,372,0
2026-07-24T04:17:38Z,prodromou,ab,2418,337,254,0
2026-07-24T04:17:38Z,prodromou,ba,2414,424,299,0
2026-07-24T04:17:38Z,akropoleos,ab,5010,691,463,0
2026-07-24T04:17:38Z,akropoleos,ba,5145,904,479,0
2026-07-24T04:17:38Z,athalassas,ab,2793,451,282,0
2026-07-24T04:17:38Z,athalassas,ba,4619,908,562,0
2026-07-24T04:17:38Z,lemesou,ab,2014,313,213,0
2026-07-24T04:17:38Z,lemesou,ba,2007,360,196,0
2026-07-24T04:17:38Z,sp_kyprianou,ab,6489,746,585,0
2026-07-24T04:17:38Z,sp_kyprianou,ba,6573,1183,627,0
2026-07-24T04:17:38Z,archangelou,ab,7265,630,523,0
2026-07-24T04:17:38Z,archangelou,ba,6846,1064,666,0
2026-07-24T04:17:38Z,konstantinoup,ab,2628,321,291,0
2026-07-24T04:17:38Z,konstantinoup,ba,2629,395,313,0
2026-07-24T04:17:38Z,stavrou,ab,2187,254,208,0
2026-07-24T04:17:38Z,stavrou,ba,2245,272,206,0
2026-07-24T04:17:38Z,makedonitissas,ab,2904,508,408,0
2026-07-24T04:17:38Z,makedonitissas,ba,2705,362,290,0
2026-07-24T04:17:38Z,armenias,ab,1079,172,119,0
2026-07-24T04:17:38Z,armenias,ba,1079,205,132,0
2026-07-24T04:17:38Z,arch_kyprianou,ab,1701,269,215,0
2026-07-24T04:17:38Z,arch_kyprianou,ba,1726,501,202,0
2026-07-24T04:17:38Z,a1_motorway,ab,10597,356,349,0
2026-07-24T04:17:38Z,a1_motorway,ba,14048,597,558,0
2026-07-24T04:17:38Z,makariou_lakat,ab,5849,646,516,0
2026-07-24T04:17:38Z,makariou_lakat,ba,6316,754,613,0
2026-07-24T04:17:38Z,griva_digeni,ab,4212,506,441,0
2026-07-24T04:17:38Z,griva_digeni,ba,5350,1017,681,0
2026-07-24T04:17:38Z,aglantzias,ab,1775,299,177,0
2026-07-24T04:17:38Z,aglantzias,ba,3098,523,372,0
2026-07-24T04:17:38Z,kranidioti,ab,1458,118,105,0
2026-07-24T04:17:38Z,kranidioti,ba,1652,143,117,0
2026-07-24T04:17:38Z,perimetrikos,ab,2510,302,229,0
2026-07-24T04:17:38Z,perimetrikos,ba,2094,180,164,0
2026-07-24T04:17:38Z,hatziiosif,ab,2049,306,195,0
2026-07-24T04:17:38Z,hatziiosif,ba,2045,365,202,0
2026-07-24T04:17:38Z,perikleous,ab,2238,402,232,0
2026-07-24T04:17:38Z,perikleous,ba,2649,372,273,0
2026-07-24T04:17:38Z,avraamidi,ab,1264,209,140,0
2026-07-24T04:17:38Z,avraamidi,ba,1266,182,150,0
2026-07-24T04:17:38Z,athinon,ab,1573,240,204,0
2026-07-24T04:17:38Z,athinon,ba,1040,244,134,0
2026-07-24T04:17:38Z,tasou_markou,ab,544,95,70,0
2026-07-24T04:17:38Z,tasou_markou,ba,492,56,55,0
2026-07-24T04:17:38Z,peiraios,ab,590,132,71,0
2026-07-24T04:17:38Z,peiraios,ba,590,88,64,0
2026-07-24T04:28:02Z,strovolou,ab,5693,1039,553,0
2026-07-24T04:28:02Z,strovolou,ba,4712,510,404,0
2026-07-24T04:28:02Z,tseriou,ab,2555,331,225,0
2026-07-24T04:28:02Z,tseriou,ba,3739,524,372,0
2026-07-24T04:28:02Z,prodromou,ab,2418,348,254,0
2026-07-24T04:28:02Z,prodromou,ba,2414,436,299,0
2026-07-24T04:28:02Z,akropoleos,ab,5010,716,463,0
2026-07-24T04:28:02Z,akropoleos,ba,5145,944,479,0
2026-07-24T04:28:02Z,athalassas,ab,2793,475,282,0
2026-07-24T04:28:02Z,athalassas,ba,4619,945,562,0
2026-07-24T04:28:02Z,lemesou,ab,2014,327,213,0
2026-07-24T04:28:02Z,lemesou,ba,2007,378,196,0
2026-07-24T04:28:02Z,sp_kyprianou,ab,6489,771,585,0
2026-07-24T04:28:02Z,sp_kyprianou,ba,6573,1240,627,152
2026-07-24T04:28:02Z,archangelou,ab,7265,641,523,0
2026-07-24T04:28:02Z,archangelou,ba,6846,1095,666,0
2026-07-24T04:28:02Z,konstantinoup,ab,2628,327,291,0
2026-07-24T04:28:02Z,konstantinoup,ba,2629,401,313,0
2026-07-24T04:28:02Z,stavrou,ab,2187,264,208,0
2026-07-24T04:28:02Z,stavrou,ba,2245,280,206,0
2026-07-24T04:28:02Z,makedonitissas,ab,2904,517,408,0
2026-07-24T04:28:02Z,makedonitissas,ba,2705,369,290,0
2026-07-24T04:28:02Z,armenias,ab,1079,176,119,0
2026-07-24T04:28:02Z,armenias,ba,1079,214,132,0
2026-07-24T04:28:02Z,arch_kyprianou,ab,1701,278,215,0
2026-07-24T04:28:02Z,arch_kyprianou,ba,1726,531,202,0
2026-07-24T04:28:02Z,a1_motorway,ab,10597,353,349,0
2026-07-24T04:28:02Z,a1_motorway,ba,14048,597,558,0
2026-07-24T04:28:02Z,makariou_lakat,ab,5849,669,516,0
2026-07-24T04:28:02Z,makariou_lakat,ba,6316,769,613,0
2026-07-24T04:28:02Z,griva_digeni,ab,4212,523,441,0
2026-07-24T04:28:02Z,griva_digeni,ba,5350,1048,681,0
2026-07-24T04:28:02Z,aglantzias,ab,1775,311,177,0
2026-07-24T04:28:02Z,aglantzias,ba,3098,539,372,0
2026-07-24T04:28:02Z,kranidioti,ab,1458,120,105,0
2026-07-24T04:28:02Z,kranidioti,ba,1652,147,117,0
2026-07-24T04:28:02Z,perimetrikos,ab,2510,306,229,0
2026-07-24T04:28:02Z,perimetrikos,ba,2094,182,164,0
2026-07-24T04:28:02Z,hatziiosif,ab,2049,326,195,0
2026-07-24T04:28:02Z,hatziiosif,ba,2045,378,202,0
2026-07-24T04:28:02Z,perikleous,ab,2238,422,232,0
2026-07-24T04:28:02Z,perikleous,ba,2649,382,273,0
2026-07-24T04:28:02Z,avraamidi,ab,1264,216,140,0
2026-07-24T04:28:02Z,avraamidi,ba,1266,188,150,0
2026-07-24T04:28:02Z,athinon,ab,1573,246,204,0
2026-07-24T04:28:02Z,athinon,ba,1040,256,134,0
2026-07-24T04:28:02Z,tasou_markou,ab,544,98,70,0
2026-07-24T04:28:02Z,tasou_markou,ba,492,56,55,0
2026-07-24T04:28:02Z,peiraios,ab,590,137,71,0
2026-07-24T04:28:02Z,peiraios,ba,590,91,64,0
2026-07-24T04:38:28Z,strovolou,ab,5693,1099,553,167
2026-07-24T04:38:28Z,strovolou,ba,4712,522,404,0
2026-07-24T04:38:28Z,tseriou,ab,2555,342,225,0
2026-07-24T04:38:28Z,tseriou,ba,3739,538,372,0
2026-07-24T04:38:28Z,prodromou,ab,2418,356,254,0
2026-07-24T04:38:28Z,prodromou,ba,2414,447,299,0
2026-07-24T04:38:28Z,akropoleos,ab,5010,820,463,153
2026-07-24T04:38:28Z,akropoleos,ba,5145,964,479,0
2026-07-24T04:38:28Z,athalassas,ab,2793,496,282,0
2026-07-24T04:38:28Z,athalassas,ba,4619,974,562,0
2026-07-24T04:38:28Z,lemesou,ab,2014,337,213,0
2026-07-24T04:38:28Z,lemesou,ba,2007,389,196,0
2026-07-24T04:38:28Z,sp_kyprianou,ab,6489,792,585,0
2026-07-24T04:38:28Z,sp_kyprianou,ba,6573,1328,627,254
2026-07-24T04:38:28Z,archangelou,ab,7265,650,523,0
2026-07-24T04:38:28Z,archangelou,ba,6846,1109,666,0
2026-07-24T04:38:28Z,konstantinoup,ab,2628,330,291,0
2026-07-24T04:38:28Z,konstantinoup,ba,2629,404,313,0
2026-07-24T04:38:28Z,stavrou,ab,2187,274,208,0
2026-07-24T04:38:28Z,stavrou,ba,2245,286,206,0
2026-07-24T04:38:28Z,makedonitissas,ab,2904,525,408,0
2026-07-24T04:38:28Z,makedonitissas,ba,2705,374,290,0
2026-07-24T04:38:28Z,armenias,ab,1079,179,119,0
2026-07-24T04:38:28Z,armenias,ba,1079,221,132,0
2026-07-24T04:38:28Z,arch_kyprianou,ab,1701,286,215,0
2026-07-24T04:38:28Z,arch_kyprianou,ba,2260,586,310,0
2026-07-24T04:38:28Z,a1_motorway,ab,10597,352,349,0
2026-07-24T04:38:28Z,a1_motorway,ba,14048,600,558,0
2026-07-24T04:38:28Z,makariou_lakat,ab,5849,690,516,0
2026-07-24T04:38:28Z,makariou_lakat,ba,6316,782,613,0
2026-07-24T04:38:28Z,griva_digeni,ab,4212,535,441,0
2026-07-24T04:38:28Z,griva_digeni,ba,5350,1076,681,0
2026-07-24T04:38:28Z,aglantzias,ab,1775,318,177,0
2026-07-24T04:38:28Z,aglantzias,ba,3098,550,372,0
2026-07-24T04:38:28Z,kranidioti,ab,1458,121,105,0
2026-07-24T04:38:28Z,kranidioti,ba,1652,149,117,0
2026-07-24T04:38:28Z,perimetrikos,ab,2510,308,229,0
2026-07-24T04:38:28Z,perimetrikos,ba,2094,183,164,0
2026-07-24T04:38:28Z,hatziiosif,ab,2049,422,195,153
2026-07-24T04:38:28Z,hatziiosif,ba,2045,387,202,0
2026-07-24T04:38:28Z,perikleous,ab,2238,439,232,0
2026-07-24T04:38:28Z,perikleous,ba,2649,391,273,0
2026-07-24T04:38:28Z,avraamidi,ab,1264,219,140,0
2026-07-24T04:38:28Z,avraamidi,ba,1266,193,150,0
2026-07-24T04:38:28Z,athinon,ab,1573,253,204,17
2026-07-24T04:38:28Z,athinon,ba,1040,266,134,0
2026-07-24T04:38:28Z,tasou_markou,ab,544,100,70,0
2026-07-24T04:38:28Z,tasou_markou,ba,492,56,55,0
2026-07-24T04:38:28Z,peiraios,ab,590,142,71,0
2026-07-24T04:38:28Z,peiraios,ba,590,94,64,0
2026-07-24T04:48:53Z,strovolou,ab,5693,1057,553,0
2026-07-24T04:48:53Z,strovolou,ba,4712,535,404,0
2026-07-24T04:48:53Z,tseriou,ab,2555,353,225,0
2026-07-24T04:48:53Z,tseriou,ba,3739,546,372,0
2026-07-24T04:48:53Z,prodromou,ab,2418,362,254,0
2026-07-24T04:48:53Z,prodromou,ba,2414,453,299,0
2026-07-24T04:48:53Z,akropoleos,ab,5010,764,463,0
2026-07-24T04:48:53Z,akropoleos,ba,5145,978,479,0
2026-07-24T04:48:53Z,athalassas,ab,2793,514,282,0
2026-07-24T04:48:53Z,athalassas,ba,4712,946,628,0
2026-07-24T04:48:53Z,lemesou,ab,2014,348,213,0
2026-07-24T04:48:53Z,lemesou,ba,2007,399,196,0
2026-07-24T04:48:53Z,sp_kyprianou,ab,6489,807,585,0
2026-07-24T04:48:53Z,sp_kyprianou,ba,7440,1461,747,145
2026-07-24T04:48:53Z,archangelou,ab,7265,659,523,0
2026-07-24T04:48:53Z,archangelou,ba,6846,1112,666,0
2026-07-24T04:48:53Z,konstantinoup,ab,2628,332,291,0
2026-07-24T04:48:53Z,konstantinoup,ba,2629,406,313,0
2026-07-24T04:48:53Z,stavrou,ab,2187,283,208,0
2026-07-24T04:48:53Z,stavrou,ba,2245,291,206,0
2026-07-24T04:48:53Z,makedonitissas,ab,2904,528,408,0
2026-07-24T04:48:53Z,makedonitissas,ba,2705,378,290,0
2026-07-24T04:48:53Z,armenias,ab,1079,181,119,0
2026-07-24T04:48:53Z,armenias,ba,1079,226,132,0
2026-07-24T04:48:53Z,arch_kyprianou,ab,1701,293,215,0
2026-07-24T04:48:53Z,arch_kyprianou,ba,1726,568,202,0
2026-07-24T04:48:53Z,a1_motorway,ab,10597,352,349,0
2026-07-24T04:48:53Z,a1_motorway,ba,14048,599,558,0
2026-07-24T04:48:53Z,makariou_lakat,ab,5849,708,516,0
2026-07-24T04:48:53Z,makariou_lakat,ba,7549,849,701,0
2026-07-24T04:48:53Z,griva_digeni,ab,4212,547,441,0
2026-07-24T04:48:53Z,griva_digeni,ba,5350,1085,681,0
2026-07-24T04:48:53Z,aglantzias,ab,1775,323,177,0
2026-07-24T04:48:53Z,aglantzias,ba,3098,557,372,0
2026-07-24T04:48:53Z,kranidioti,ab,1458,122,105,0
2026-07-24T04:48:53Z,kranidioti,ba,1652,151,117,0
2026-07-24T04:48:53Z,perimetrikos,ab,2510,308,229,0
2026-07-24T04:48:53Z,perimetrikos,ba,2094,186,164,0
2026-07-24T04:48:53Z,hatziiosif,ab,2049,358,195,0
2026-07-24T04:48:53Z,hatziiosif,ba,2045,396,202,0
2026-07-24T04:48:53Z,perikleous,ab,2238,450,232,0
2026-07-24T04:48:53Z,perikleous,ba,2649,398,273,0
2026-07-24T04:48:53Z,avraamidi,ab,1264,224,140,0
2026-07-24T04:48:53Z,avraamidi,ba,1266,198,150,0
2026-07-24T04:48:53Z,athinon,ab,1573,256,204,0
2026-07-24T04:48:53Z,athinon,ba,1040,278,134,0
2026-07-24T04:48:53Z,tasou_markou,ab,544,102,70,0
2026-07-24T04:48:53Z,tasou_markou,ba,492,56,55,0
2026-07-24T04:48:53Z,peiraios,ab,590,146,71,0
2026-07-24T04:48:53Z,peiraios,ba,590,96,64,0
2026-07-24T04:59:18Z,strovolou,ab,5693,1047,553,148
2026-07-24T04:59:18Z,strovolou,ba,4712,542,404,0
2026-07-24T04:59:18Z,tseriou,ab,2555,361,225,0
2026-07-24T04:59:18Z,tseriou,ba,3739,553,372,0
2026-07-24T04:59:18Z,prodromou,ab,2418,364,254,0
2026-07-24T04:59:18Z,prodromou,ba,2414,454,299,0
2026-07-24T04:59:18Z,akropoleos,ab,5010,776,463,0
2026-07-24T04:59:18Z,akropoleos,ba,5145,1025,479,100
2026-07-24T04:59:18Z,athalassas,ab,2793,524,282,0
2026-07-24T04:59:18Z,athalassas,ba,4619,1002,562,148
2026-07-24T04:59:18Z,lemesou,ab,2014,353,213,0
2026-07-24T04:59:18Z,lemesou,ba,2007,441,196,150
2026-07-24T04:59:18Z,sp_kyprianou,ab,6489,812,585,0
2026-07-24T04:59:18Z,sp_kyprianou,ba,6573,1333,627,285
2026-07-24T04:59:18Z,archangelou,ab,7265,661,523,0
2026-07-24T04:59:18Z,archangelou,ba,6846,1094,666,0
2026-07-24T04:59:18Z,konstantinoup,ab,2628,334,291,0
2026-07-24T04:59:18Z,konstantinoup,ba,2629,403,313,0
2026-07-24T04:59:18Z,stavrou,ab,2187,288,208,0
2026-07-24T04:59:18Z,stavrou,ba,2245,292,206,0
2026-07-24T04:59:18Z,makedonitissas,ab,2904,527,408,0
2026-07-24T04:59:18Z,makedonitissas,ba,2705,379,290,0
2026-07-24T04:59:18Z,armenias,ab,1079,181,119,0
2026-07-24T04:59:18Z,armenias,ba,1079,229,132,0
2026-07-24T04:59:18Z,arch_kyprianou,ab,1701,296,215,0
2026-07-24T04:59:18Z,arch_kyprianou,ba,1726,572,202,148
2026-07-24T04:59:18Z,a1_motorway,ab,10597,352,349,0
2026-07-24T04:59:18Z,a1_motorway,ba,14048,600,558,0
2026-07-24T04:59:18Z,makariou_lakat,ab,5849,717,516,0
2026-07-24T04:59:18Z,makariou_lakat,ba,6316,793,613,0
2026-07-24T04:59:18Z,griva_digeni,ab,4212,559,441,0
2026-07-24T04:59:18Z,griva_digeni,ba,5350,1083,681,0
2026-07-24T04:59:18Z,aglantzias,ab,1775,321,177,2
2026-07-24T04:59:18Z,aglantzias,ba,3098,586,372,123
2026-07-24T04:59:18Z,kranidioti,ab,1458,122,105,0
2026-07-24T04:59:18Z,kranidioti,ba,1652,151,117,0
2026-07-24T04:59:18Z,perimetrikos,ab,2510,384,229,112
2026-07-24T04:59:18Z,perimetrikos,ba,2094,186,164,0
2026-07-24T04:59:18Z,hatziiosif,ab,2049,370,195,0
2026-07-24T04:59:18Z,hatziiosif,ba,2045,398,202,0
2026-07-24T04:59:18Z,perikleous,ab,2238,456,232,0
2026-07-24T04:59:18Z,perikleous,ba,2649,402,273,0
2026-07-24T04:59:18Z,avraamidi,ab,1264,225,140,0
2026-07-24T04:59:18Z,avraamidi,ba,1266,202,150,0
2026-07-24T04:59:18Z,athinon,ab,1573,258,204,0
2026-07-24T04:59:18Z,athinon,ba,1040,356,134,129
2026-07-24T04:59:18Z,tasou_markou,ab,544,104,70,0
2026-07-24T04:59:18Z,tasou_markou,ba,492,57,55,0
2026-07-24T04:59:18Z,peiraios,ab,590,144,71,0
2026-07-24T04:59:18Z,peiraios,ba,590,98,64,0
2026-07-24T05:09:44Z,strovolou,ab,5400,1029,504,271
2026-07-24T05:09:44Z,strovolou,ba,4712,523,404,0
2026-07-24T05:09:44Z,tseriou,ab,2555,344,225,0
2026-07-24T05:09:44Z,tseriou,ba,3739,525,372,0
2026-07-24T05:09:44Z,prodromou,ab,2418,346,254,0
2026-07-24T05:09:44Z,prodromou,ba,2414,429,299,0
2026-07-24T05:09:44Z,akropoleos,ab,5010,719,463,0
2026-07-24T05:09:44Z,akropoleos,ba,5145,893,479,0
2026-07-24T05:09:44Z,athalassas,ab,2793,488,282,0
2026-07-24T05:09:44Z,athalassas,ba,6269,981,543,82
2026-07-24T05:09:44Z,lemesou,ab,2014,328,213,0
2026-07-24T05:09:44Z,lemesou,ba,2007,447,196,180
2026-07-24T05:09:44Z,sp_kyprianou,ab,6489,773,585,0
2026-07-24T05:09:44Z,sp_kyprianou,ba,6573,1233,627,285
2026-07-24T05:09:44Z,archangelou,ab,7265,639,523,0
2026-07-24T05:09:44Z,archangelou,ba,6846,997,666,0
2026-07-24T05:09:44Z,konstantinoup,ab,2628,325,291,0
2026-07-24T05:09:44Z,konstantinoup,ba,2629,382,313,0
2026-07-24T05:09:44Z,stavrou,ab,2187,274,208,0
2026-07-24T05:09:44Z,stavrou,ba,2245,276,206,0
2026-07-24T05:09:44Z,makedonitissas,ab,2797,498,391,0
2026-07-24T05:09:44Z,makedonitissas,ba,2705,361,290,0
2026-07-24T05:09:44Z,armenias,ab,1079,171,119,0
2026-07-24T05:09:44Z,armenias,ba,1079,218,132,0
2026-07-24T05:09:44Z,arch_kyprianou,ab,1701,285,215,0
2026-07-24T05:09:44Z,arch_kyprianou,ba,2260,519,310,0
2026-07-24T05:09:44Z,a1_motorway,ab,10597,351,349,0
2026-07-24T05:09:44Z,a1_motorway,ba,14048,589,558,0
2026-07-24T05:09:44Z,makariou_lakat,ab,5849,686,516,0
2026-07-24T05:09:44Z,makariou_lakat,ba,6316,762,613,0
2026-07-24T05:09:44Z,griva_digeni,ab,4212,546,441,0
2026-07-24T05:09:44Z,griva_digeni,ba,5350,998,681,0
2026-07-24T05:09:44Z,aglantzias,ab,1775,296,177,3
2026-07-24T05:09:44Z,aglantzias,ba,3098,609,372,169
2026-07-24T05:09:44Z,kranidioti,ab,1458,119,105,0
2026-07-24T05:09:44Z,kranidioti,ba,1652,144,117,0
2026-07-24T05:09:44Z,perimetrikos,ab,2510,287,229,0
2026-07-24T05:09:44Z,perimetrikos,ba,2094,183,164,0
2026-07-24T05:09:44Z,hatziiosif,ab,2049,337,195,0
2026-07-24T05:09:44Z,hatziiosif,ba,2045,362,202,0
2026-07-24T05:09:44Z,perikleous,ab,2238,416,232,0
2026-07-24T05:09:44Z,perikleous,ba,2649,379,273,0
2026-07-24T05:09:44Z,avraamidi,ab,1264,214,140,0
2026-07-24T05:09:44Z,avraamidi,ba,1266,196,150,0
2026-07-24T05:09:44Z,athinon,ab,1573,249,204,0
2026-07-24T05:09:44Z,athinon,ba,1040,265,134,0
2026-07-24T05:09:44Z,tasou_markou,ab,544,102,70,0
2026-07-24T05:09:44Z,tasou_markou,ba,492,56,55,0
2026-07-24T05:09:44Z,peiraios,ab,590,138,71,0
2026-07-24T05:09:44Z,peiraios,ba,590,92,64,0
